LOCATEID,FIPSCOUNTY,POOLSIZE,ISPOS,LOGITUDE,LATITUDE,WEEK_NEW,UNIQ_ID
WCHD29,WILL,50,0,-88.21238,41.6075,31,WI_079_1529WCHD14
WCHD3,WILL,50,1,-87.58277,41.30723,31,WI_079_1503WCHD23
WCHD3,WILL,50,0,-87.58277,41.30723,31,WI_079_1503WCHD24
WCHD31,WILL,50,0,-88.1991,41.50903,31,WI_079_1531WCHD11
WCHD32,WILL,50,0,-88.002389,41.449548,31,WI_079_1532WCHD20
WCHD32,WILL,34,0,-88.002389,41.449548,31,WI_079_1532WCHD21
we,COOK,50,0,-87.88832,41.85585,31,De_018_dv741
we,COOK,50,0,-87.88832,41.85585,31,De_018_dv742
we,COOK,50,0,-87.88832,41.85585,31,De_018_dv743
we,COOK,50,0,-87.88832,41.85585,31,De_018_dv752
we,COOK,50,0,-87.88832,41.85585,31,De_018_dv753
we,COOK,50,0,-87.88832,41.85585,31,De_018_dv768
we,COOK,50,0,-87.88832,41.85585,31,De_018_dv769
we,COOK,50,0,-87.88832,41.85585,31,De_018_dv776
we,COOK,50,0,-87.88832,41.85585,31,De_018_dv777
we,COOK,50,1,-87.88832,41.85585,31,De_018_dv796
we,COOK,50,0,-87.88832,41.85585,31,De_018_dv797
we,COOK,50,0,-87.88832,41.85585,31,De_018_dv798
WILL 03,WILL,50,0,-88.0982,41.7273,31,ID_034_I373
WILL 03,WILL,50,0,-88.0982,41.7273,31,ID_034_I386
WMWN03,DUPAGE,16,0,-88.1746,41.9321,31,FO_028_50
WNV-2015-001,KANE,30,0,-88.3418,41.7289,31,KA_040_201500801
WNV-2015-002,KANE,50,0,-88.2863,41.7859,31,KA_040_201501202
WNV-2015-002,KANE,23,0,-88.2863,41.7859,31,KA_040_201501302
WNV-2015-003,KANE,34,0,-88.5706,41.7678,31,KA_040_201500503
WNV-2015-005,KANE,50,0,-88.415,41.9573,31,KA_040_201501605
WNV-2015-005,KANE,50,0,-88.415,41.9573,31,KA_040_201501705
WNV-2015-006,KANE,27,0,-88.4737,41.887,31,KA_040_201501406
WNV-2015-006,KANE,24,0,-88.4737,41.887,31,KA_040_201501506
WNV-2015-007,KANE,45,0,-88.363,42.0854,31,KA_040_201501307
WNV-2015-008,KANE,21,0,-88.3645,42.0077,31,KA_040_201501208
WNV-2015-009,KANE,50,0,-999,-999,31,KA_040_201501709
WNV-2015-009,KANE,38,0,-999,-999,31,KA_040_201501809
WNV-2015-010,KANE,50,0,-88.2646,42.1177,31,KA_040_201501810
WNV-2015-010,KANE,37,0,-88.2646,42.1177,31,KA_040_201501910
ws,COOK,50,0,-87.88511,41.73975,31,De_018_dv732
ws,COOK,50,0,-87.88511,41.73975,31,De_018_dv733
ws,COOK,50,0,-87.88511,41.73975,31,De_018_dv734
ws,COOK,50,0,-87.88511,41.73975,31,De_018_dv758
ws,COOK,50,1,-87.88511,41.73975,31,De_018_dv759
ws,COOK,50,0,-87.88511,41.73975,31,De_018_dv760
ws,COOK,50,0,-87.88511,41.73975,31,De_018_dv771
ws,COOK,50,0,-87.88511,41.73975,31,De_018_dv772
ws,COOK,50,0,-87.88511,41.73975,31,De_018_dv782
ws,COOK,50,1,-87.88511,41.73975,31,De_018_dv783
ws,COOK,50,0,-87.88511,41.73975,31,De_018_dv784
1,COOK,50,0,-87.7697,41.5698,32,CO_016_86
1,COOK,7,1,-87.7697,41.5698,32,CO_016_134
1,MCHENRY,50,0,-42.340416,88.438066,32,MC_053_3122015
1,MCHENRY,50,0,-42.340416,88.438066,32,MC_053_3132015
1,MCHENRY,50,0,-42.340416,88.438066,32,MC_053_3142015
2,DUPAGE,88,0,-88.16775,41.79228,32,CI_011_N14117
3,DUPAGE,106,0,-88.16775,41.79228,32,CI_011_N14118
8,COOK,3,0,-87.8647,42.0815,32,CO_016_106
10,COOK,50,0,-87.8948,41.9318,32,CO_016_93
10,COOK,50,0,-87.8948,41.9318,32,CO_016_117
11,COOK,50,1,-87.80062,41.84125,32,CO_016_108
12,COOK,50,1,-87.8771,41.9563,32,CO_016_87
12,COOK,14,0,-87.8771,41.9563,32,CO_016_113
15,MCHENRY,50,0,-88.26823,42.2226,32,MC_053_3282015
17,COOK,50,0,-87.855546,41.922432,32,CO_016_98
17,MCHENRY,20,0,-88.23534,42.19053,32,MC_053_3292015
18,COOK,5,0,-87.7282,41.5616,32,CO_016_130
18,MCHENRY,50,0,-88.29916,42.27934,32,MC_053_3272015
20,MCHENRY,2,0,-88.2358,42.44694,32,MC_053_3152015
21,COOK,50,0,-87.7319,41.6123,32,CO_016_107
21,MCHENRY,50,0,-88.31541,42.18941,32,MC_053_3222015
21,MCHENRY,50,0,-88.31541,42.18941,32,MC_053_3232015
21,MCHENRY,50,0,-88.31541,42.18941,32,MC_053_3242015
21,MCHENRY,50,0,-88.31541,42.18941,32,MC_053_3252015
21,MCHENRY,50,0,-88.31541,42.18941,32,MC_053_3262015
23,MCHENRY,50,0,-88.62511,42.41502,32,MC_053_3162015
23,MCHENRY,50,0,-88.62511,42.41502,32,MC_053_3172015
23,MCHENRY,50,0,-88.62511,42.41502,32,MC_053_3182015
23,MCHENRY,50,0,-88.62511,42.41502,32,MC_053_3192015
23,MCHENRY,50,0,-88.62511,42.41502,32,MC_053_3202015
23,MCHENRY,50,0,-88.62511,42.41502,32,MC_053_3212015
25,COOK,50,0,-87.790602,41.713899,32,CO_016_103
25,COOK,50,0,-87.790602,41.713899,32,CO_016_139
30,COOK,50,0,-87.8158,41.7076,32,CO_016_91
30,COOK,50,1,-87.8158,41.7076,32,CO_016_138
31,COOK,15,0,-87.7393,41.6788,32,CO_016_102
31,COOK,50,1,-87.7393,41.6788,32,CO_016_157
32,COOK,4,0,-87.5823,41.5559,32,CO_016_135
33,COOK,45,0,-87.9317,41.6571,32,CO_016_90
33,COOK,2,0,-87.9317,41.6571,32,CO_016_132
34,WILL,50,0,-88.041474,41.304663,32,WI_079_1534WCHD22
34,COOK,15,0,-87.801,41.6773,32,CO_016_109
34,WILL,50,0,-88.041474,41.304663,32,WI_079_1534WCHD23
34,COOK,5,0,-87.801,41.6773,32,CO_016_155
36,COOK,10,0,-87.8598,42.1028,32,CO_016_99
37,COOK,5,0,-87.8746,42.0323,32,CO_016_110
38,COOK,50,0,-87.8626,42.0907,32,CO_016_105
40,COOK,50,0,-87.7217,41.7277,32,CO_016_156
48,COOK,1,0,-87.8685,42.0431,32,CO_016_104
54,COOK,6,0,-87.8443,41.6398,32,CO_016_92
54,COOK,10,0,-87.8443,41.6398,32,CO_016_131
58,COOK,25,0,-87.6557,41.5668,32,CO_016_136
60,COOK,35,1,-87.538956,41.526396,32,CO_016_137
62,COOK,15,0,-87.849313,42.081334,32,CO_016_100
64,COOK,4,0,-87.85819,41.90093,32,CO_016_114
65,COOK,50,0,-87.8663,41.94771,32,CO_016_97
65,COOK,20,0,-87.8663,41.94771,32,CO_016_116
67,COOK,15,0,-87.868355,41.91915,32,CO_016_95
67,COOK,20,1,-87.868355,41.91915,32,CO_016_120
68,COOK,12,1,-87.79447,41.94516,32,CO_016_118
69,COOK,25,0,-87.861673,41.966579,32,CO_016_89
69,COOK,15,0,-87.861673,41.966579,32,CO_016_112
82,COOK,20,0,-87.8949,41.9413,32,CO_016_96
82,COOK,6,0,-87.8949,41.9413,32,CO_016_115
86,COOK,15,0,-87.8105,41.9235,32,CO_016_94
86,COOK,3,0,-87.8105,41.9235,32,CO_016_119
106,DUPAGE,24,1,-88.164476,41.969188,32,DU_019_C15129
201,DUPAGE,28,0,-88.117762,41.963811,32,DU_019_E15093
207,DUPAGE,50,0,-88.0847,41.9278,32,DU_019_E15094
208,DUPAGE,11,0,-88.01989,41.97552,32,DU_019_E15095
301,DUPAGE,50,1,-88.0174,41.9691,32,DU_019_E15096
307,DUPAGE,50,0,-87.9501,41.9157,32,DU_019_E15097
309,DUPAGE,20,0,-87.9994,41.9198,32,DU_019_E15098
310,DUPAGE,50,1,-999,-999,32,DU_019_E15099
400,DUPAGE,11,0,-88.181875,41.864012,32,DU_019_C15130
401,DUPAGE,15,0,-88.209927,41.890016,32,DU_019_C15121
401,DUPAGE,11,0,-88.209927,41.890016,32,DU_019_C15131
501,DUPAGE,50,0,-88.116694,41.872809,32,DU_019_C15132
503,DUPAGE,50,0,-88.143233,41.845244,32,DU_019_C15133
511,DUPAGE,50,1,-88.0537,41.8867,32,DU_019_SE15117
512,DUPAGE,21,0,-88.1023,41.8404,32,DU_019_C15134
516,DUPAGE,21,0,-88.127003,41.932635,32,DU_019_C15135
604,DUPAGE,50,1,-88.0085,41.8489,32,DU_019_E15100
609,DUPAGE,50,1,-87.97725,41.87746,32,DU_019_E15101
610,DUPAGE,23,0,-88.007449,41.906584,32,DU_019_E15102
704,DUPAGE,50,0,-88.30694,41.7665,32,DU_019_C15136
801,DUPAGE,38,0,-88.11702,41.738563,32,DU_019_C15137
802,DUPAGE,50,1,-88.087313,41.773075,32,DU_019_SE15118
808,DUPAGE,28,0,-88.0618,41.7579,32,DU_019_SE15119
901,DUPAGE,35,1,-88.0167,41.7926,32,DU_019_SE15120
902,DUPAGE,50,0,-87.9612,41.7866,32,DU_019_SE15121
907,DUPAGE,50,1,-87.9228,41.8064,32,DU_019_SE15122
909,DUPAGE,10,0,-87.9256,41.7584,32,DU_019_SE15123
910,DUPAGE,50,0,-87.9818,41.8148,32,DU_019_SE15124
10 - CENTRAL,COOK,50,0,-87.671067,41.608483,32,So_069_253
11 - EASTERN,COOK,42,0,-87.673117,41.647383,32,So_069_251
12 - HOLY CROSS CEM.,COOK,50,0,-87.546317,41.608167,32,So_069_256
12 - HOLY CROSS CEM.,COOK,50,0,-87.546317,41.608167,32,So_069_269
14- SKYLINE POOL,COOK,50,0,-87.633033,41.542983,32,So_069_258
14- SKYLINE POOL,COOK,50,0,-87.633033,41.542983,32,So_069_268
15- ALSIP,COOK,50,1,-87.756167,41.67105,32,So_069_248
15- ALSIP,COOK,24,0,-87.756167,41.67105,32,So_069_265
16- OAK LAWN,COOK,50,0,-87.754917,41.7063,32,So_069_250
16- OAK LAWN,COOK,50,0,-87.754917,41.7063,32,So_069_262
18- HICKORY HILLS,COOK,35,0,-87.842233,41.71925,32,So_069_255
18- HICKORY HILLS,COOK,50,0,-87.842233,41.71925,32,So_069_260
1-MT. GREENWOOD,COOK,50,0,-87.6934,41.6917,32,So_069_252
1-MT. GREENWOOD,COOK,50,0,-87.6934,41.6917,32,So_069_259
2015EV-01,COOK,33,1,-87.6862,42.0641,32,EV_024_133
2015EV-01,COOK,18,0,-87.6862,42.0641,32,EV_024_138
2015EV-01,COOK,26,0,-87.6862,42.0641,32,EV_024_142
2015EV-02,COOK,29,0,-87.725,42.0678,32,EV_024_134
2015EV-02,COOK,15,0,-87.725,42.0678,32,EV_024_139
2015EV-02,COOK,18,1,-87.725,42.0678,32,EV_024_143
2015EV-03,COOK,12,1,-87.7042,42.0264,32,EV_024_135
2015EV-03,COOK,8,0,-87.7042,42.0264,32,EV_024_140
2015EV-03,COOK,35,0,-87.7042,42.0264,32,EV_024_144
2015EV-04,COOK,50,1,-87.6996,42.0556,32,EV_024_136
2015EV-04,COOK,14,0,-87.6996,42.0556,32,EV_024_137
2015EV-04,COOK,27,1,-87.6996,42.0556,32,EV_024_141
2015EV-04,COOK,34,0,-87.6996,42.0556,32,EV_024_145
2-CHILDRENS FARM,COOK,50,0,-87.8371,41.65675,32,So_069_254
2-CHILDRENS FARM,COOK,50,0,-87.8371,41.65675,32,So_069_261
3-LRSH,COOK,50,0,-87.876167,41.709833,32,So_069_247
3-LRSH,COOK,50,1,-87.876167,41.709833,32,So_069_264
4-WESTERN,COOK,30,0,-87.886033,41.627883,32,So_069_249
4-WESTERN,COOK,50,0,-87.886033,41.627883,32,So_069_263
6-SOUTHERN,COOK,35,0,-87.616883,41.481883,32,So_069_267
A463,MCHENRY,16,0,-88.297825,42.163697,32,Cl_013_015-0906
br,COOK,50,0,-87.83992,41.83077,32,De_018_dv850
br,COOK,50,0,-87.83992,41.83077,32,De_018_dv871
br,COOK,31,0,-87.83992,41.83077,32,De_018_dv872
bv,COOK,50,1,-87.866029,41.86918,32,De_018_dv876
by,COOK,50,0,-87.90625,41.88705,32,De_018_dv833
by,COOK,50,0,-87.90625,41.88705,32,De_018_dv854
by,COOK,50,0,-87.90625,41.88705,32,De_018_dv877
by,COOK,44,1,-87.90625,41.88705,32,De_018_dv878
C428,COOK,50,0,-87.8302,41.9159,32,Cl_013_015-0818
C428,COOK,50,0,-87.8302,41.9159,32,Cl_013_015-0819
C428,COOK,25,0,-87.8302,41.9159,32,Cl_013_015-0820
C455,COOK,20,0,-87.777265,41.814665,32,Cl_013_015-0881
C459,COOK,50,0,-87.759261,41.817291,32,Cl_013_015-0882
C459,COOK,40,0,-87.759261,41.817291,32,Cl_013_015-0883
C459,COOK,39,1,-87.759261,41.817291,32,Cl_013_015-0884
CHWN01,DUPAGE,50,0,-88.0374,41.889,32,FO_028_60
D323,DUPAGE,31,1,-88.08558,41.94816,32,Cl_013_015-0821
D404,DUPAGE,50,0,-88.0585,41.8548,32,Cl_013_015-0827
D404,DUPAGE,43,1,-88.0585,41.8548,32,Cl_013_015-0828
D407,DUPAGE,37,0,-87.92812,41.80403,32,Cl_013_015-0822
D427,DUPAGE,11,0,-88.07686,41.9188,32,Cl_013_015-0817
DOMINICKS,WILL,50,0,-88.227862,41.284438,32,Re_064_30
fp,COOK,50,0,-87.82575,41.8755,32,De_018_dv843
fp,COOK,50,1,-87.82575,41.8755,32,De_018_dv858
fp,COOK,50,1,-87.82575,41.8755,32,De_018_dv886
fp,COOK,20,0,-87.82575,41.8755,32,De_018_dv887
G.P.W.D,WILL,50,0,-88.240273,41.234823,32,Re_064_29
G1,DUPAGE,56,0,-88.2208,41.7814,32,CI_011_N14116
G10,DUPAGE,254,0,-88.1264,41.7574,32,CI_011_N14124
G11*,WILL,189,0,-88.12711,41.73218,32,CI_011_N14125
G12,WILL,85,0,-88.1294,41.7166,32,CI_011_N14126
G14,WILL,69,0,-88.1674,41.7127,32,CI_011_N14128
G15,WILL,281,0,-88.2045,41.6951,32,CI_011_N14129
G16,WILL,904,0,-88.2195,41.7108,32,CI_011_N14130
G17,DUPAGE,36,0,-88.1695,41.7991,32,CI_011_N14120
G19,DUPAGE,232,0,-88.1124,41.7705,32,CI_011_N14123
G4,DUPAGE,253,0,-88.1242,41.7876,32,CI_011_N14119
G6,DUPAGE,106,0,-88.1642,41.7758,32,CI_011_N14121
G8,DUPAGE,14,0,-88.1581,41.7639,32,CI_011_N14122
GRWN01,DUPAGE,50,0,-87.9842,41.7735,32,FO_028_61
HEWN02,DUPAGE,19,0,-999,-999,32,FO_028_55
HIWN01,DUPAGE,23,0,-88.0543,41.831,32,FO_028_54
hk,COOK,50,1,-87.85477,41.76822,32,De_018_dv838
hk,COOK,50,0,-87.85477,41.76822,32,De_018_dv867
hk,COOK,8,0,-87.85477,41.76822,32,De_018_dv868
IDPH 05,COOK,50,0,-87.79447,41.94516,32,ID_034_I400
IDPH 05,COOK,50,0,-87.79447,41.94516,32,ID_034_I413
IDPH 06,COOK,50,0,-87.8131,41.9671,32,ID_034_I401
IDPH 06,COOK,50,0,-87.8131,41.9671,32,ID_034_I414
IDPH 101,COOK,50,0,-87.7537,41.6995,32,ID_034_I391
IDPH 101,COOK,50,0,-87.7537,41.6995,32,ID_034_I404
IDPH 102,COOK,16,0,-87.6953,41.7163,32,ID_034_I392
IDPH 102,COOK,19,0,-87.6953,41.7163,32,ID_034_I405
IDPH 103,COOK,50,0,-87.7177,41.7206,32,ID_034_I393
IDPH 104,DUPAGE,50,1,-87.9896,41.8732,32,ID_034_I394
IDPH 104,DUPAGE,50,0,-87.9896,41.8732,32,ID_034_I407
IDPH 105,COOK,50,0,-87.7602,41.7151,32,ID_034_I395
IDPH 105,COOK,50,0,-87.7602,41.7151,32,ID_034_I408
IDPH 106,DUPAGE,50,0,-88.0367,41.8061,32,ID_034_I396
IDPH 106,DUPAGE,21,0,-88.0367,41.8061,32,ID_034_I409
IDPH 109,DUPAGE,50,0,-87.9841,41.6868,32,ID_034_I397
IDPH 109,DUPAGE,29,0,-87.9841,41.6868,32,ID_034_I410
IDPH 111,COOK,50,0,-87.9976,41.6504,32,ID_034_I398
IDPH 111,COOK,50,0,-87.9976,41.6504,32,ID_034_I411
IDPH 112,COOK,50,0,-87.7022,41.7351,32,ID_034_I412
K410,DUPAGE,31,0,-88.174781,41.951702,32,Cl_013_015-0889
K411,KANE,32,0,-999,-999,32,Cl_013_015-0885
K434,KANE,17,1,0,0,32,Cl_013_015-0887
K435,KANE,50,0,-88.293052,41.926993,32,Cl_013_015-0890
K435,KANE,50,0,-88.293052,41.926993,32,Cl_013_015-0891
K435,KANE,50,1,-88.293052,41.926993,32,Cl_013_015-0892
K435,KANE,42,0,-88.293052,41.926993,32,Cl_013_015-0893
K447,KANE,50,1,-88.323672,41.848069,32,Cl_013_015-0894
K447,KANE,50,1,-88.323672,41.848069,32,Cl_013_015-0895
K447,KANE,50,0,-88.323672,41.848069,32,Cl_013_015-0896
K447,KANE,50,1,-88.323672,41.848069,32,Cl_013_015-0897
K447,KANE,50,0,-88.323672,41.848069,32,Cl_013_015-0898
K447,KANE,37,0,-88.323672,41.848069,32,Cl_013_015-0899
K448,KANE,23,1,-88.284772,41.831809,32,Cl_013_015-0886
K452,KANE,18,0,-88.293025,41.882196,32,Cl_013_015-0888
KENDALL03,KENDALL,50,0,-88.2787,41.7137,32,ID_034_I403
KENDALL03,KENDALL,50,0,-88.2787,41.7137,32,ID_034_I415
L300,LAKE,40,0,-87.9776,42.2447,32,Cl_013_015-0924
L300,LAKE,27,0,-87.9776,42.2447,32,Cl_013_015-0925
L301,LAKE,13,0,-87.913,42.193,32,Cl_013_015-0841
L305,LAKE,50,0,-87.80644,42.18219,32,Cl_013_015-0849
L305,LAKE,50,0,-87.80644,42.18219,32,Cl_013_015-0850
L307,LAKE,40,1,-999,-999,32,Cl_013_015-0855
L307,LAKE,40,0,-999,-999,32,Cl_013_015-0856
L326,LAKE,28,0,-87.827,42.1997,32,Cl_013_015-0848
L438,LAKE,8,0,-87.886698,42.160485,32,Cl_013_015-0837
L439,LAKE,42,1,-87.8342,42.1672,32,Cl_013_015-0844
L446,LAKE,47,0,-87.846347,42.282584,32,Cl_013_015-0857
L450,LAKE,35,0,-87.851806,42.310319,32,Cl_013_015-0858
L450,LAKE,35,0,-87.851806,42.310319,32,Cl_013_015-0859
L459,LAKE,50,0,-87.96328,42.1594,32,Cl_013_015-0830
L460,LAKE,42,0,-87.807569,42.155136,32,Cl_013_015-0845
L461,LAKE,18,0,-87.773539,42.153506,32,Cl_013_015-0846
L462,LAKE,13,0,-87.810232,42.213638,32,Cl_013_015-0847
LCFP 13,LAKE,43,0,-87.906491,42.182227,32,Cl_013_015-0840
LCFP 14,LAKE,50,0,-87.9357,42.2159,32,Cl_013_015-0851
LCFP 14,LAKE,50,0,-87.9357,42.2159,32,Cl_013_015-0852
LCFP 15,LAKE,30,0,-89.8911,42.259,32,Cl_013_015-0853
LCFP 15,LAKE,30,0,-89.8911,42.259,32,Cl_013_015-0854
LCFP 16,LAKE,42,0,-87.9252,42.2403,32,Cl_013_015-0868
LCFP 17,LAKE,36,1,-87.9483,42.3059,32,Cl_013_015-0865
LCFP 18,LAKE,8,0,-87.8847,42.4102,32,Cl_013_015-0864
LCFP 2,LAKE,35,0,-87.9238,42.2715,32,Cl_013_015-0866
LCFP 2,LAKE,35,0,-87.9238,42.2715,32,Cl_013_015-0867
LCFP 20,LAKE,24,0,-88.10638,42.175809,32,Cl_013_015-0926
LCFP 3,LAKE,50,0,-87.978432,42.34024,32,Cl_013_015-0913
LCFP 3,LAKE,50,0,-87.978432,42.34024,32,Cl_013_015-0914
LCFP 3,LAKE,35,0,-87.978432,42.34024,32,Cl_013_015-0915
LCFP 3,LAKE,30,0,-87.978432,42.34024,32,Cl_013_015-0916
LCFP 6,LAKE,13,0,-88.0719,42.4154,32,Cl_013_015-0912
LCFP 7,LAKE,42,0,-88.0042,42.379,32,Cl_013_015-0905
LCFP 8,LAKE,50,0,-88.14942,42.37836,32,Cl_013_015-0917
LCFP 8,LAKE,50,0,-88.14942,42.37836,32,Cl_013_015-0918
LCFP 8,LAKE,28,0,-88.14942,42.37836,32,Cl_013_015-0919
LCFP 9,LAKE,27,0,-88.1084,42.2622,32,Cl_013_015-0922
LCHD A,LAKE,45,0,-87.845081,42.43321,32,Cl_013_015-0860
LCHD A,LAKE,45,0,-87.845081,42.43321,32,Cl_013_015-0861
LCHD AA,LAKE,3,0,-87.96328,42.1594,32,Cl_013_015-0831
LCHD B,LAKE,50,0,-999,-999,32,Cl_013_015-0862
LCHD B,LAKE,50,0,-999,-999,32,Cl_013_015-0863
LCHD D,LAKE,47,0,-88.0683,42.4006,32,Cl_013_015-0910
LCHD D,LAKE,30,0,-88.0683,42.4006,32,Cl_013_015-0920
LCHD E,LAKE,50,0,-87.97823,42.36404,32,Cl_013_015-0907
LCHD E,LAKE,47,0,-87.97823,42.36404,32,Cl_013_015-0908
LCHD G,LAKE,15,0,-88.157027,42.242282,32,Cl_013_015-0911
LCHD H,LAKE,16,0,-999,-999,32,Cl_013_015-0900
LCHD I,LAKE,23,0,-88.01,42.26223,32,Cl_013_015-0921
LCHD J,LAKE,9,0,-88.06687,42.19949,32,Cl_013_015-0909
LCHD O,LAKE,11,0,-88.13949,42.2665,32,Cl_013_015-0901
lg,COOK,50,0,-87.86581,41.81025,32,De_018_dv829
lg,COOK,50,1,-87.86581,41.81025,32,De_018_dv830
lg,COOK,50,1,-87.86581,41.81025,32,De_018_dv839
lg,COOK,50,1,-87.86581,41.81025,32,De_018_dv848
lg,COOK,50,0,-87.86581,41.81025,32,De_018_dv849
lg,COOK,11,0,-87.86581,41.81025,32,De_018_dv869
lh,COOK,50,0,-87.89658,41.78742,32,De_018_dv819
lh,COOK,50,0,-87.89658,41.78742,32,De_018_dv828
lh,COOK,50,0,-87.89658,41.78742,32,De_018_dv847
lh,COOK,50,0,-87.89658,41.78742,32,De_018_dv866
lp,COOK,28,0,-87.89391,41.82378,32,De_018_dv870
M400,MCHENRY,40,0,0,0,32,Cl_013_015-0903
M400,MCHENRY,24,0,0,0,32,Cl_013_015-0904
M431,MCHENRY,30,0,-88.34593,42.223447,32,Cl_013_015-0923
M449,MCHENRY,10,0,-88.208232,42.348866,32,Cl_013_015-0902
MC009,MCHENRY,7,0,-88.3444,42.1998,32,ID_034_I389
MMWN01,DUPAGE,50,0,-999,-999,32,FO_028_62
mp,COOK,50,0,-87.86557,41.89633,32,De_018_dv855
mp,COOK,36,0,-87.86557,41.89633,32,De_018_dv879
NN,COOK,35,1,-87.816896,41.850487,32,De_018_dv888
NSG13,COOK,48,0,-87.821683,42.110783,32,No_060_NS0731
NSG13,COOK,50,1,-87.821683,42.110783,32,No_060_NS0752
NSG13,COOK,50,1,-87.821683,42.110783,32,No_060_NS0753
NSG13,COOK,50,0,-87.821683,42.110783,32,No_060_NS0754
NSG13,COOK,50,1,-87.821683,42.110783,32,No_060_NS0789
NSG13,COOK,50,1,-87.821683,42.110783,32,No_060_NS0790
NSG14,COOK,50,0,-87.74885,42.098383,32,No_060_NS0732
NSG14,COOK,50,0,-87.74885,42.098383,32,No_060_NS0733
NSG14,COOK,35,0,-87.74885,42.098383,32,No_060_NS0734
NSG14,COOK,50,1,-87.74885,42.098383,32,No_060_NS0755
NSG14,COOK,50,0,-87.74885,42.098383,32,No_060_NS0756
NSG14,COOK,50,0,-87.74885,42.098383,32,No_060_NS0791
NSG14,COOK,50,1,-87.74885,42.098383,32,No_060_NS0792
NSG14,COOK,50,0,-87.74885,42.098383,32,No_060_NS0793
NSG14,COOK,50,0,-87.74885,42.098383,32,No_060_NS0794
NSG2,COOK,50,0,-87.8036,42.067666,32,No_060_NS0740
NSG2,COOK,50,1,-87.8036,42.067666,32,No_060_NS0741
NSG2,COOK,50,1,-87.8036,42.067666,32,No_060_NS0742
NSG2,COOK,50,0,-87.8036,42.067666,32,No_060_NS0743
NSG2,COOK,50,0,-87.8036,42.067666,32,No_060_NS0770
NSG2,COOK,50,1,-87.8036,42.067666,32,No_060_NS0771
NSG2,COOK,50,1,-87.8036,42.067666,32,No_060_NS0772
NSG2,COOK,50,0,-87.8036,42.067666,32,No_060_NS0773
NSG21,COOK,35,1,-87.751133,42.076717,32,No_060_NS0735
NSG21,COOK,28,1,-87.751133,42.076717,32,No_060_NS0757
NSG21,COOK,50,1,-87.751133,42.076717,32,No_060_NS0795
NSG22,COOK,50,1,-87.789667,42.04255,32,No_060_NS0723
NSG22,COOK,50,1,-87.789667,42.04255,32,No_060_NS0724
NSG22,COOK,30,0,-87.789667,42.04255,32,No_060_NS0725
NSG22,COOK,30,0,-87.789667,42.04255,32,No_060_NS0726
NSG22,COOK,50,1,-87.789667,42.04255,32,No_060_NS0758
NSG22,COOK,39,0,-87.789667,42.04255,32,No_060_NS0759
NSG22,COOK,50,0,-87.789667,42.04255,32,No_060_NS0796
NSG22,COOK,50,0,-87.789667,42.04255,32,No_060_NS0797
NSG22,COOK,50,0,-87.789667,42.04255,32,No_060_NS0798
NSG22,COOK,50,0,-87.789667,42.04255,32,No_060_NS0799
NSG22,COOK,50,1,-87.789667,42.04255,32,No_060_NS0800
NSG23,COOK,50,1,-87.798462,42.01703,32,No_060_NS0727
NSG23,COOK,50,0,-87.798462,42.01703,32,No_060_NS0728
NSG23,COOK,50,0,-87.798462,42.01703,32,No_060_NS0729
NSG23,COOK,50,1,-87.798462,42.01703,32,No_060_NS0730
NSG23,COOK,50,0,-87.798462,42.01703,32,No_060_NS0760
NSG23,COOK,50,1,-87.798462,42.01703,32,No_060_NS0761
NSG23,COOK,50,1,-87.798462,42.01703,32,No_060_NS0762
NSG23,COOK,43,0,-87.798462,42.01703,32,No_060_NS0763
NSG23,COOK,50,1,-87.798462,42.01703,32,No_060_NS0801
NSG23,COOK,50,0,-87.798462,42.01703,32,No_060_NS0802
NSG23,COOK,50,1,-87.798462,42.01703,32,No_060_NS0803
NSG23,COOK,50,1,-87.798462,42.01703,32,No_060_NS0804
NSG24,COOK,13,0,-87.497,42.8472,32,No_060_NS0736
NSG24,COOK,54,0,-87.497,42.8472,32,No_060_NS0764
NSG24,COOK,50,0,-87.497,42.8472,32,No_060_NS0805
NSG25,COOK,50,0,-87.716083,42.085583,32,No_060_NS0737
NSG25,COOK,50,0,-87.716083,42.085583,32,No_060_NS0738
NSG25,COOK,50,0,-87.716083,42.085583,32,No_060_NS0765
NSG25,COOK,50,0,-87.716083,42.085583,32,No_060_NS0766
NSG25,COOK,50,0,-87.716083,42.085583,32,No_060_NS0767
NSG25,COOK,50,1,-87.716083,42.085583,32,No_060_NS0806
NSG25,COOK,25,0,-87.716083,42.085583,32,No_060_NS0807
NSG27,COOK,50,1,-87.71772,42.04461,32,No_060_NS0808
NSG27,COOK,50,1,-87.71772,42.04461,32,No_060_NS0809
NSG27,COOK,50,1,-87.71772,42.04461,32,No_060_NS0810
NSG27,COOK,50,1,-87.71772,42.04461,32,No_060_NS0811
NSG29,COOK,24,0,-87.766116,42.143945,32,No_060_NS0739
NSG29,COOK,50,0,-87.766116,42.143945,32,No_060_NS0768
NSG29,COOK,50,0,-87.766116,42.143945,32,No_060_NS0769
NSG29,COOK,50,1,-87.766116,42.143945,32,No_060_NS0812
NSG29,COOK,50,1,-87.766116,42.143945,32,No_060_NS0813
NSG29,COOK,50,1,-87.766116,42.143945,32,No_060_NS0814
NSG29,COOK,50,0,-87.766116,42.143945,32,No_060_NS0815
NSG3,COOK,50,0,-87.7118,42.059166,32,No_060_NS0744
